,Tfc,Pa_des,Pc_des,Sa,Sc,Phi_a_des,Phi_c_des,epsilon_gdl,tau,epsilon_mc,epsilon_c,e,Re,i0_c_ref,kappa_co,kappa_c,a_slim,b_slim,a_switch,classification
1667,340.7591422714137,158795.3540775991,138795.3540775991,1.3,2.2971232101385284,0.5,0.1476583419662528,0.7826328950043805,3.1843874632389877,0.21693798791383323,0.24626270048870968,3.0,4.353817377686501e-06,253.77981807543867,21.53307499011924,73.08446485087522,0.07458916971052829,0.04495506339894216,0.10595943728644103,invalid
1668,337.0044745596786,119767.4611304045,110000.0,1.2,2.0,0.45100627742901656,0.4360980139256976,0.7011156494971454,1.334821827095626,0.3949198274842546,0.2905046253204264,5.0,5.694464714060734e-07,96.53766587105504,34.26349570839956,63.399793391229984,0.0555312850726664,0.10514269908118055,0.553216685407963,invalid
1669,360.40744152210505,236443.28644498927,216443.28644498927,1.3,1.3024677331084549,0.5,0.1263651844056061,0.6879178260828993,2.8224128621556597,0.2128235324667006,0.15412850216623414,4.0,6.480722606182098e-07,293.63184903864004,6.7825784259946165,70.95701172528743,0.7296460839625334,0.4026225107639708,0.06274353190326255,invalid
1670,353.07847479206015,212172.3671630028,192172.3671630028,1.3,1.6196591956205169,0.5,0.2299752103960369,0.7188963558798018,3.4392667787861697,0.2817569263461832,0.15041685567958304,3.0,2.567862324118614e-06,53.94066908904884,18.15564333196088,61.83135499941115,0.2551215926732159,0.808515789336221,0.34371610112131684,invalid
1671,361.59021467182015,209469.44268420403,189469.44268420403,1.3,1.4093891735566157,0.5,0.3860597175536138,0.6566722120850768,1.7210610011367709,0.21423724346745895,0.18780982915717453,3.0,3.3805567884445193e-06,483.6560344215795,15.01526012070432,28.939349581042997,0.1668050774888197,0.5237197200680365,0.6959064274960584,invalid
1672,340.9739261798165,280333.17456944624,278333.17456944624,1.3,2.378791794463166,0.5,0.5351142555781507,0.6722919986411553,1.7618329458838127,0.27628936077713495,0.1694817625714697,4.0,4.879603806560672e-06,422.70560184010907,10.70353362331135,65.71274286292206,0.1538869458809711,0.48217677236078926,0.9234885220640753,invalid
1673,343.8987686437888,297747.6366609237,277747.6366609237,1.3,1.7043902191391869,0.5,0.4865394056799205,0.7946678341092639,1.3017549482894801,0.21355593845062434,0.22524561655226738,5.0,3.1408314460515974e-06,304.89038721954773,26.028249122151625,12.579272881183813,0.07769753138430102,0.5119589611358785,0.99959016989114,invalid
1674,352.9626637123968,229907.5532332045,209907.5532332045,1.3,2.773465805335897,0.5,0.4769998826496924,0.6803290094176695,2.4006868560900085,0.19492363089556647,0.2874666383088813,4.0,1.5497876417636872e-06,121.7969774193478,11.235639517902577,65.7481321102177,0.9961571258912856,0.47428371808701464,0.6851798976057133,invalid
1675,358.6640415940121,285363.81427197816,265363.81427197816,1.3,1.6108376006257283,0.5,0.1434671994127956,0.7684393375400653,2.7176651744562124,0.18907391254882822,0.24433067346225734,5.0,4.158517609834671e-06,210.785735944127,35.4295415911795,81.72586783132229,0.13837630559300057,0.16992256053570579,0.9496518209053207,invalid
1676,359.00812458630656,297828.60239966726,277828.60239966726,1.3,1.410566161505161,0.5,0.4365402440467604,0.7289544402764631,3.6597275470368067,0.29554066186358263,0.29802215350395056,3.0,3.82193776011467e-06,120.95419457353606,5.104592139927294,50.60423249366716,0.9427988729355543,0.42120911897348357,0.2242207088715539,invalid
1677,343.00000000333335,236666.6666666633,213333.33319999665,1.10000001,4.06666667,0.6999999966666666,0.4000000033333333,0.7166666633333334,3.99999999,0.15000001,0.29999999,4.0,4.9900000000000005e-06,499.99999999,39.99999999,1e-08,1e-08,0.6666666633333332,0.33333333666666665,invalid
1678,342.4414727426869,217939.18234296108,197939.18234296108,1.3,2.1772945711959597,0.5,0.1969616804896153,0.7643365089558547,2.8893775094419043,0.3405576259537063,0.17572103552990806,3.0,3.2861890327930456e-06,423.418476200151,11.446773539870803,33.782101984585424,0.06554284722534612,0.31790454956746667,0.9365429809552717,invalid
1679,354.377308969791,169763.42801005178,149763.42801005178,1.3,2.2816623603753987,0.5,0.496949749747322,0.7191025420665929,3.976093103581773,0.18567242172842952,0.2662351925359472,4.0,4.212266057133675e-06,423.9292706861196,38.32666241156046,73.47284601531852,0.9412688403612223,0.1033584117123982,0.9876733827658869,invalid
1680,362.99999999,299999.99999999,284687.95734219014,1.7333333366666668,1.20000001,0.6999999966666666,0.10000001,0.7166666633333334,2.9999999966666664,0.15000001,0.15000001,4.0,3.4966666666666665e-06,166.6673333366667,26.669999996666665,1e-08,1e-08,0.99999999,0.33333333666666665,invalid
1681,341.76597407689553,230334.3602642399,210334.3602642399,1.3,1.577590647935335,0.5,0.3728195491925126,0.5691891224487554,2.157143944366145,0.37372906819846197,0.28479323092817,5.0,1.5067503374814987e-06,209.77109509036117,1.8913136147029168,54.115182626169435,0.772474211779107,0.9235163153196276,0.11909072024744437,invalid
1682,347.87134220087165,242359.88341271554,222359.88341271554,1.3,1.363383817170291,0.5,0.49374517225169523,0.56656873600015,1.6061738397909857,0.39670829348763115,0.24517352232881418,3.0,4.9714605987072e-06,200.87513874205104,35.526737751555395,74.83196686456667,0.5163448067838307,0.5408985159562072,0.27316840260398717,invalid
1683,356.53878235806496,235034.0015999949,215034.0015999949,1.3,1.6173424078059684,0.5,0.4007918981571279,0.7091108216158137,1.659246684069137,0.17008540813074963,0.2289234148229491,4.0,1.5779186928272249e-06,428.3313945865321,28.12280402837386,37.11730642501874,0.5208612164035521,0.7550543542231892,0.4055090258169716,invalid
1684,354.6348065950448,237164.5036060329,216348.75073955546,1.2,2.0,0.9234149740915479,0.791208399257561,0.7011156494971454,2.6503007914164147,0.3949198274842546,0.15709046602464175,5.0,5.694464714060734e-07,311.42525743632376,3.2720582523994857,37.00588047764308,0.0555312850726664,0.10514269908118055,0.4914594732070401,invalid
1685,352.7639175565819,235876.2659877514,215876.2659877514,1.3,2.258765014205523,0.5,0.3989782795650594,0.7926983862088852,3.510030247056784,0.1613081878666329,0.29463202630271157,5.0,2.9476489412784578e-06,257.4091851343697,8.770125795046972,86.09220496588318,0.3639436251686778,0.7366011616951121,0.218270472297534,invalid
1686,349.6604414664315,180440.73521159994,160440.73521159994,1.3,2.472213258340876,0.5,0.5507000375597135,0.630529004866285,1.5136403702764187,0.20108458627880196,0.29033485045311713,4.0,8.437211936712266e-07,401.41149769641174,31.333523136867697,77.5892879758731,0.03867589114872738,0.37816457600928455,0.9419031939564282,invalid
1687,347.77439171649655,205856.11017420993,185856.11017420993,1.3,1.1054267450013033,0.5,0.11737861830314025,0.6491246541707548,3.012429373647913,0.36783278535653263,0.20424402362810606,4.0,1.081389608979225e-06,113.29063815955413,33.730006126844884,68.91913022467601,0.4449410309851005,0.9498980728336723,0.9813591369082136,invalid
1688,351.7777264111636,258091.86558238653,238091.86558238653,1.3,2.4699344442725852,0.5,0.22617815362413077,0.6832497338683841,3.866966502941095,0.3692399526525746,0.1989847192768875,4.0,6.910891705751419e-07,334.96654024693714,10.588261012832483,5.173719776446346,0.8205309688268692,0.5509227513395643,0.47804229471044435,invalid
1689,357.92234715530395,294116.4861153718,274116.4861153718,1.3,1.9992342593835501,0.5,0.48871491851729265,0.5845577690926652,3.5276998464422653,0.20638670795023198,0.16879783812557903,3.0,1.8854200065135956e-06,465.3724309550941,28.886609719330938,40.629420431342275,0.24810530004035455,0.993617999739604,0.4058266384735308,invalid
