Tfc,Pa_des,Pc_des,Sa,Sc,Phi_a_des,Phi_c_des,epsilon_gdl,tau,epsilon_mc,epsilon_c,e,Re,i0_c_ref,kappa_co,kappa_c,a_slim,b_slim,a_switch,start_in_range,early_values_in_range,monotonic,aprox_monotonic,classification
3.371177036778906881e+02,1.539670709613782237e+05,1.339670709613782237e+05,1.300000000000000044e+00,1.293176640341086925e+00,5.000000000000000000e-01,3.022389261974069985e-01,6.922795239050874017e-01,1.116933179926479225e+00,3.315307698157089478e-01,1.569767127172969623e-01,4.000000000000000000e+00,4.422374320626259125e-06,1.218912075176604617e+02,2.150443377576283766e+01,9.322815098866524863e+01,1.750815007626747299e-01,9.267644188106709258e-02,9.815828834269997305e-01,False,False,True,True,invalid
3.420497955440164901e+02,2.531602943502321432e+05,2.331602943502321432e+05,1.300000000000000044e+00,2.717924574157923434e+00,5.000000000000000000e-01,3.551206611155477422e-01,7.359068260697118058e-01,2.044085367828201605e+00,3.156970540100237366e-01,2.109679003794806829e-01,5.000000000000000000e+00,3.309391236901283713e-06,3.641010381621135252e+02,3.622665482033871598e+01,3.503186041788606531e+01,1.082461098328706683e-01,7.906180310612778150e-01,8.569316289713153623e-01,False,False,True,True,invalid
3.430414929572021947e+02,2.742941493075271137e+05,2.542941493075271137e+05,1.300000000000000044e+00,2.903912001055312331e+00,5.000000000000000000e-01,4.672159299200847604e-01,5.779601969156938912e-01,3.257043724489277370e+00,3.267163507711132731e-01,1.750647050785051895e-01,4.000000000000000000e+00,2.741924815177917445e-06,4.638540969357882204e+02,5.759651800189004689e+00,4.852469638019504572e+01,4.343539154247743062e-01,7.785057667821031480e-01,3.384450184827361707e-01,False,False,True,True,invalid
3.402041373689897910e+02,1.855690469209014555e+05,1.835690469209014555e+05,1.300000000000000044e+00,1.579166302906903407e+00,5.000000000000000000e-01,3.364729001356741023e-01,6.700805743106766910e-01,2.921717539905891670e+00,2.290562918275793336e-01,2.911178257644475575e-01,3.000000000000000000e+00,1.766247327216384488e-06,1.710068298982216959e+02,2.567739404544983373e+01,2.848260353063166761e+01,5.086813102947387311e-01,7.147831341533283922e-01,3.677184470452755320e-03,False,False,True,True,invalid
3.421889593043920854e+02,2.376225558575215982e+05,2.176225558575215982e+05,1.300000000000000044e+00,1.255108097739799033e+00,5.000000000000000000e-01,4.318247017086943584e-01,5.734796553575731703e-01,2.327711638280458573e+00,3.870885953974558258e-01,1.620443592901172070e-01,4.000000000000000000e+00,3.566549258828162991e-06,4.280018318514831890e+02,2.195710189982476734e+01,7.318140789402819735e+01,7.449618668663164911e-01,5.092371048420990531e-01,4.231962688726815802e-01,False,False,True,True,invalid
3.534599841833967844e+02,2.230721592344334058e+05,2.030721592344334058e+05,1.300000000000000044e+00,1.529639289231412791e+00,5.000000000000000000e-01,3.752288802402027335e-01,7.644946747575563917e-01,3.074916064631743939e+00,2.737274996091676460e-01,2.914869476401773518e-01,4.000000000000000000e+00,2.134040274620056498e-06,9.418242563962968461e+01,1.000977774846133528e+01,1.695133466934519717e+01,9.520457734282973261e-01,7.006513371048916916e-01,6.511439352801149383e-01,False,False,True,True,invalid
3.470958403615720727e+02,1.818843597639391082e+05,1.618843597639391082e+05,1.300000000000000044e+00,1.407037131737095548e+00,5.000000000000000000e-01,5.371949904501436279e-01,6.933866067515708220e-01,1.304608589556948361e+00,3.817114373050226050e-01,2.545060939860925853e-01,4.000000000000000000e+00,3.172039386630058486e-06,3.745990042427141731e+01,6.317122752638962169e+00,9.591637681251349079e+01,6.591475276111929960e-01,3.471835872919368793e-01,6.027585890081488262e-01,False,False,True,True,invalid
3.583235100420286017e+02,2.987695994228025666e+05,2.787695994228025666e+05,1.300000000000000044e+00,2.013171482473850027e+00,5.000000000000000000e-01,6.167130895364434373e-01,6.209213206035305577e-01,3.894667751171234205e+00,2.444627310364801964e-01,2.733157996859771899e-01,4.000000000000000000e+00,1.095469232797622678e-06,2.939306306928388608e+02,1.529917366631985942e+01,3.938774541232638882e+01,2.896064301190595658e-01,4.420375742434836663e-01,1.470594979630221733e-01,False,False,True,True,invalid
3.458459435622598335e+02,1.456867193151346873e+05,1.256867193151346873e+05,1.300000000000000044e+00,2.418108149654642602e+00,5.000000000000000000e-01,5.023969752109324061e-01,6.417898647978241833e-01,2.600139118994750476e+00,3.036988548792777243e-01,2.288810493372075705e-01,4.000000000000000000e+00,1.851089268326759456e-06,2.236601071783521490e+02,3.326255900150222544e+01,6.586872050221285235e+01,8.161729715859861178e-01,5.786791875123765694e-01,7.958692988811573166e-01,False,False,True,True,invalid
3.616513792911804899e+02,1.510068375896737562e+05,1.310068375896737562e+05,1.300000000000000044e+00,2.682996281651342851e+00,5.000000000000000000e-01,2.423759166538583532e-01,6.737940621595730484e-01,2.782111844961126401e+00,2.009527980914402046e-01,2.762959969753194800e-01,4.000000000000000000e+00,2.030143808722496170e-06,3.395432313672547480e+02,1.943384690723075536e+01,2.153698206517136526e+01,6.956227978682446578e-01,5.383109489244209955e-01,9.058754083550458747e-01,False,False,True,True,invalid
3.470068146872436046e+02,2.578271854016879224e+05,2.378271854016879224e+05,1.300000000000000044e+00,2.075542176897924751e+00,5.000000000000000000e-01,6.121358949759604373e-01,7.355431627942077277e-01,1.545629400603147907e+00,3.032616029235968291e-01,2.631298607132544487e-01,4.000000000000000000e+00,4.697546231150627882e-06,3.800005246738192710e+01,2.493216189628847701e+01,3.405215489065719936e+01,2.520921810751594050e-01,4.575869998995328314e-01,4.124611698834989570e-01,False,False,True,True,invalid
3.481851150299119695e+02,2.174990055710074375e+05,1.974990055710074375e+05,1.300000000000000044e+00,1.987306932181670760e+00,5.000000000000000000e-01,3.368763939098285976e-01,7.407746890559763209e-01,2.530338463171225794e+00,2.717195175418549713e-01,1.648291340697536633e-01,3.000000000000000000e+00,3.168991315364837851e-06,1.380142735920779273e+02,1.051794716380033456e+01,7.893998985531291623e+01,6.523953347721462848e-01,3.939310380051039284e-01,5.707248910155096056e-01,False,False,True,True,invalid
3.360965335094563784e+02,2.533815989084496396e+05,2.333815989084496396e+05,1.300000000000000044e+00,2.247981296630862325e+00,5.000000000000000000e-01,4.960054076871205364e-01,7.437490222924421079e-01,2.411905457852971946e+00,1.517119113731822122e-01,1.658050777620415084e-01,5.000000000000000000e+00,1.944077056646347062e-06,2.955309375052075893e+01,3.390104407253465979e+01,6.328846197309562172e+01,4.200736253675127485e-01,8.538092415798494983e-01,5.535177658195428174e-02,False,False,True,True,invalid
3.420123471005690590e+02,2.876472897082481650e+05,2.676472897082481650e+05,1.300000000000000044e+00,1.196419520720497065e+00,5.000000000000000000e-01,1.300543035024154248e-01,6.388286646055936213e-01,1.923266481727752275e+00,3.824738709889948796e-01,2.327716745784166874e-01,4.000000000000000000e+00,4.661728676557541679e-06,4.643649510262823696e+02,6.724030260943848480e-01,3.808083059504593848e+01,3.527172712263395571e-01,4.314680597481431179e-01,9.371715286856635574e-01,False,False,True,True,invalid
3.414047451193640654e+02,2.713179460260950727e+05,2.513179460260950727e+05,1.300000000000000044e+00,1.966384128802523223e+00,5.000000000000000000e-01,3.917208625900762131e-01,5.932865580256393434e-01,2.710653354872096799e+00,2.970464462006693340e-01,1.520046765454289850e-01,5.000000000000000000e+00,4.889206554889679763e-06,9.668231468538952100e+00,3.160397025703572993e+01,4.974799789493356172e+01,2.304276067661337191e-01,3.451562852833824913e-01,3.926626083529367352e-03,False,False,True,True,invalid
3.348237102492078634e+02,1.954112258926056966e+05,1.754112258926056966e+05,1.300000000000000044e+00,2.085187460670519854e+00,5.000000000000000000e-01,2.888457987256012327e-01,7.058499660808666976e-01,1.219625613806095688e+00,2.584746643151302203e-01,1.698468715846822297e-01,4.000000000000000000e+00,4.666472952365876150e-06,1.086455340823793421e+02,2.885746798837201510e+01,4.463168513137181037e+01,8.757891449425270203e-01,3.888750983275371387e-01,6.120289364775612917e-01,False,False,True,True,invalid
3.425285366884587575e+02,2.684567454736616928e+05,2.484567454736616928e+05,1.300000000000000044e+00,1.605760558527928428e+00,5.000000000000000000e-01,6.419596537388174706e-01,6.123195624297569362e-01,3.143587119312047928e+00,2.793958212457613999e-01,1.981236251050347563e-01,4.000000000000000000e+00,4.647205985188484479e-06,2.800304804747935350e+02,2.669463973491231812e+01,4.322766009853626912e+01,6.304164633148607866e-01,9.587927052262252836e-01,8.572529743686789772e-01,False,False,True,True,invalid
3.449335731791285866e+02,2.905616801232010475e+05,2.705616801232010475e+05,1.300000000000000044e+00,2.816789270316557570e+00,5.000000000000000000e-01,1.523308225576071318e-01,6.448886029297016265e-01,1.309797658137791032e+00,2.996503999294216070e-01,2.079236805855682324e-01,4.000000000000000000e+00,4.736775712966919553e-06,7.937417719160333718e+01,1.991539181135419767e+01,4.650855418364497496e+01,3.740156560256082674e-01,7.118834298568199603e-01,4.283278729199871404e-01,False,False,True,True,invalid
3.418710959669083991e+02,1.703046271111868555e+05,1.503046271111868555e+05,1.300000000000000044e+00,2.067807876783167575e+00,5.000000000000000000e-01,5.447739863938996230e-01,5.550597615100339999e-01,2.068490183994982079e+00,2.639405013062094962e-01,2.034763453355495078e-01,3.000000000000000000e+00,9.909492880105972035e-07,3.863819748977957715e+02,3.132351369866346857e+01,7.227754880846729790e+00,3.927945869995455586e-01,4.459455107905075932e-01,4.610054593881604545e-01,False,False,True,True,invalid
3.338198079188825318e+02,2.866656692232852220e+05,2.666656692232852220e+05,1.300000000000000044e+00,2.909912081231181169e+00,5.000000000000000000e-01,1.207282485398702837e-01,7.034088447780335596e-01,3.581538022736133531e+00,3.661399134631645458e-01,1.716661461028949898e-01,4.000000000000000000e+00,2.585191855430602787e-06,3.404965915904756457e+01,3.391653319734096073e+01,8.828502901682178106e+00,8.637115528707892675e-01,5.151296655415491532e-01,5.267790168797149494e-03,False,False,True,True,invalid
3.479768668692713049e+02,1.553382531926106021e+05,1.353382531926106021e+05,1.300000000000000044e+00,2.686210607093945768e+00,5.000000000000000000e-01,3.422985127803093719e-01,5.831061856296092527e-01,3.208035265031909500e+00,2.991025063950664142e-01,1.718802933626942531e-01,3.000000000000000000e+00,1.952406619787216025e-06,1.432235605806932313e+02,8.167801866062578853e+00,5.341192800483415226e+01,1.878975813298937869e-01,3.407862236901091912e-01,8.107907765785407062e-01,False,False,True,True,invalid
3.366802090127980591e+02,2.353815243020629568e+05,2.153815243020629568e+05,1.300000000000000044e+00,2.037508260124538673e+00,5.000000000000000000e-01,3.601802269231576537e-01,6.978287526769796356e-01,3.653373611852368530e+00,3.880390011612540047e-01,1.618484018753619247e-01,4.000000000000000000e+00,4.291562952995300126e-06,1.947796516673543863e+02,6.559313645437734763e+00,1.989740794813376734e+00,9.302358584455409918e-02,2.242138431616711447e-01,4.539874028303781395e-01,False,False,True,True,invalid
3.486160415239250483e+02,1.773064760863825213e+05,1.573064760863825213e+05,1.300000000000000044e+00,1.622892739742434864e+00,5.000000000000000000e-01,5.568727446583150442e-01,6.661785922085431411e-01,1.179805885488463213e+00,2.302182770303646264e-01,2.146252658081287401e-01,3.000000000000000000e+00,2.415267685055733042e-06,2.453048042534512376e+02,8.246819951696512163e+00,3.353199754239663832e+01,6.041162710302696581e-01,1.376461226320735975e-01,8.622691894139425939e-01,False,False,True,True,invalid
3.506783088576819409e+02,1.600901494827186107e+05,1.400901494827186107e+05,1.300000000000000044e+00,2.762180689210580020e+00,5.000000000000000000e-01,1.515257988993435612e-01,7.114444475802086387e-01,1.144812406693408890e+00,3.645604859635347972e-01,2.006380652429451128e-01,4.000000000000000000e+00,2.191301915645599565e-06,3.516268549721456793e+02,1.669015876420781552e+01,3.273866735743996514e+01,4.568213177167392280e-01,6.223518153396572217e-01,3.986078008798704664e-01,False,False,True,True,invalid
3.390423175584638216e+02,1.490845436975437333e+05,1.290845436975437333e+05,1.300000000000000044e+00,1.125871109259323211e+00,5.000000000000000000e-01,2.636503093691036637e-01,7.234413044424012895e-01,2.836029504048272365e+00,3.001253550795356384e-01,2.557126203114254426e-01,5.000000000000000000e+00,2.496240061521530336e-06,3.596837188329650985e+02,3.557856696091779458e+00,7.294370149734697861e+01,5.137703620868583343e-01,6.780230466404464640e-02,2.511066574090569103e-01,False,False,True,True,invalid
3.430994841880238937e+02,2.172241324372586678e+05,1.972241324372586678e+05,1.300000000000000044e+00,1.667082813035639877e+00,5.000000000000000000e-01,4.240768841824071878e-01,7.910579882848020050e-01,2.039873584447161381e+00,1.508121546522299961e-01,2.318950585209437198e-01,3.000000000000000000e+00,2.520448225736618352e-06,4.968078651879641257e+02,3.802496978177985198e+01,5.625735027590417303e+01,2.090480413736270915e-01,6.131215063582492464e-01,5.075217493236732214e-01,False,False,True,True,invalid
3.537712556010752678e+02,2.855289937835103483e+05,2.655289937835103483e+05,1.300000000000000044e+00,2.954669614299135993e+00,5.000000000000000000e-01,1.569359154436762716e-01,7.872539416956334524e-01,3.719535577362611978e+00,3.356927718376090386e-01,1.595780902227076359e-01,3.000000000000000000e+00,1.171212688684463581e-06,4.709459849481074230e+02,3.140314257916914187e+01,8.121836883322886536e+01,5.933722844299351706e-01,2.405541224482692780e-02,3.953574097223416794e-01,False,False,True,True,invalid
3.527423104630832995e+02,1.556961119733820669e+05,1.356961119733820669e+05,1.300000000000000044e+00,2.869108437972133885e+00,5.000000000000000000e-01,4.192405239784668947e-01,7.264175403707349155e-01,2.198329151756543531e+00,3.735059566222150851e-01,2.577327662741709657e-01,5.000000000000000000e+00,3.721018202304840586e-06,4.719290856946429358e+02,3.625366968161834080e+01,8.229794035951054809e+01,3.633929881580297283e-01,6.838518269842601693e-01,8.612065727293004569e-01,False,False,True,True,invalid
3.446874012931913853e+02,1.825463456753679493e+05,1.625463456753679493e+05,1.300000000000000044e+00,1.637272220724145466e+00,5.000000000000000000e-01,2.568574286282735986e-01,5.506322203512413749e-01,1.979625833895973130e+00,3.272555091989092224e-01,2.273103810560264670e-01,4.000000000000000000e+00,1.104053875207901078e-06,2.429200732860221592e+02,1.894213528522361401e+01,7.489603468650358309e+01,5.422203048070202147e-01,4.069102955973578073e-01,5.569465288678953074e-01,False,False,True,True,invalid
3.417659740768955317e+02,2.303343602642398910e+05,2.103343602642398910e+05,1.300000000000000044e+00,1.577590647935334989e+00,5.000000000000000000e-01,3.728195491925125893e-01,5.691891224487554135e-01,2.157143944366144872e+00,3.737290681984619667e-01,2.847932309281699936e-01,5.000000000000000000e+00,1.506750337481498705e-06,2.097710950903611717e+02,1.891313614702916812e+00,5.411518262616943531e+01,7.724742117791070228e-01,9.235163153196276342e-01,1.190907202474443677e-01,False,False,True,True,invalid
3.508082610182368626e+02,2.961520277056747582e+05,2.761520277056747582e+05,1.300000000000000044e+00,2.695510673061093598e+00,5.000000000000000000e-01,4.272232840076467530e-01,6.602181477656137165e-01,2.317866919845118723e+00,2.727127641406581482e-01,2.270005426496184420e-01,3.000000000000000000e+00,1.190868086814880385e-06,2.129776495309799316e+02,3.963801687849402811e+01,9.626237935392673251e+01,4.611336503500570450e-01,5.253813941543350463e-01,8.431055952160276812e-01,False,False,True,True,invalid
3.525908985908270665e+02,2.718899508658729610e+05,2.518899508658729610e+05,1.300000000000000044e+00,2.685287009849808726e+00,5.000000000000000000e-01,4.956077009235200226e-01,7.994714623857120950e-01,2.555733377673704787e+00,2.413470018569107700e-01,1.593654469555335629e-01,4.000000000000000000e+00,2.319430428147315999e-06,1.597297552322271486e+02,2.025347466850333689e+01,3.652728870780509851e+01,9.649452362352766155e-01,8.022013376562627807e-01,6.878983992756461108e-01,False,False,True,True,invalid
3.524104024924737359e+02,2.328459992073455360e+05,2.128459992073455360e+05,1.300000000000000044e+00,2.625294712369987238e+00,5.000000000000000000e-01,1.973781012484062958e-01,7.351028451576870903e-01,3.194558802087003713e+00,2.137241990897353894e-01,2.380163329527796578e-01,4.000000000000000000e+00,1.156427386999130293e-06,4.806591654422713873e+02,1.546255070439019441e+00,5.298774214401692007e+01,8.936736449095631363e-01,1.306913568925511526e-01,6.241540399694929242e-01,False,False,True,True,invalid
